"groupid","id","ymd","year","month","day","doy","yfrac","time","platform","group","n","n_bnf","lat","lon","bhvr","stage"
"Elem2015070908",39,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",1,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",5,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",27,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",11,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",26,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",21,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",39,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",42,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",22,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","F"
"Elem2015070908",3,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","F"
"Elem2015070908",29,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","F"
"Elem2015070908",17,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070908",40,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",8,0,0,NA,NA,"BNF","A"
"Elem2015070909",126,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",9,0,0,NA,NA,"MI-FE","M"
"Elem2015070909",169,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",9,0,0,NA,NA,"MI-FE","C"
"Elem2015070902",68,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","F"
"Elem2015070910",56,"2015-07-09","2015",7,9,190,2015.52054794521,NA,"Elemiah",10,0,0,NA,NA,"MI-FE","F"
"Elem2015071202",116,"2015-07-12","2015",7,12,193,2015.52876712329,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","F"
"Elem2015071301",29,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","F"
"Elem2015071302",30,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015071302",45,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015071303",183,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015071304",119,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,15,15,NA,NA,"BNF","A"
"Elem2015071304",26,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",34,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",39,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",42,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",5,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",40,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",3,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","F"
"Elem2015071304",12,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","F"
"Elem2015071304",10,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",11,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",22,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,1,1,NA,NA,"BNF","F"
"Elem2015071304",14,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",47,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071304",40,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",4,0,0,NA,NA,"BNF","A"
"Elem2015071305",444,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015071307",467,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2015071308",381,"2015-07-13","2015",7,13,194,2015.53150684932,NA,"Elemiah",8,0,0,NA,NA,"MI-FE","A"
"Elem2015071501",92,"2015-07-15","2015",7,15,196,2015.53698630137,NA,"Elemiah",1,0,0,NA,NA,"B/SGS","A"
"Elem2015071502",106,"2015-07-15","2015",7,15,196,2015.53698630137,NA,"Elemiah",2,0,0,NA,NA,"SG BOAT","F"
"Elem2015071502",158,"2015-07-15","2015",7,15,196,2015.53698630137,NA,"Elemiah",2,0,0,NA,NA,"SG BOAT","A"
"Elem2015071502",64,"2015-07-15","2015",7,15,196,2015.53698630137,NA,"Elemiah",2,0,0,NA,NA,"SG BOAT","AF"
"Elem2015071502",164,"2015-07-15","2015",7,15,196,2015.53698630137,NA,"Elemiah",2,0,0,NA,NA,"SG BOAT","A"
"Elem2015071701",108,"2015-07-17","2015",7,17,198,2015.54246575342,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015071701",119,"2015-07-17","2015",7,17,198,2015.54246575342,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","AF"
"Elem2015071701",467,"2015-07-17","2015",7,17,198,2015.54246575342,NA,"Elemiah",1,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015071801",64,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015071802",467,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015071803",108,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015071805",108,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015071807",317,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2015071808",68,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",8,0,0,NA,NA,"MI-FE","F"
"Elem2015071810",125,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",10,0,0,NA,NA,"MI-FE","A"
"Elem2015071811",22,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",11,0,0,NA,NA,"MI-FE","F"
"Elem2015071812",470,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",12,0,0,NA,NA,"MI-FE","A"
"Elem2015071815",50,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",15,0,0,NA,NA,"MI-FE","A"
"Elem2015071801",64,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015071802",467,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015071803",108,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015071807",317,"2015-07-18","2015",7,18,199,2015.54520547945,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2015071901",47,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",1,0,0,NA,NA,"LF","A"
"Elem2015071902",30,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",2,0,0,NA,NA,"LF","A"
"Elem2015071903",29,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",3,0,0,NA,NA,"LF","F"
"Elem2015071904",92,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",4,0,0,NA,NA,"LF","A"
"Elem2015071905",118,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",5,0,0,NA,NA,"LF","A"
"Elem2015071906",135,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",6,0,0,NA,NA,"LF","A"
"Elem2015071907",470,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",7,0,0,NA,NA,"LF","A"
"Elem2015071908",149,"2015-07-19","2015",7,19,200,2015.54794520548,NA,"Elemiah",8,0,0,NA,NA,"LF","A"
"Elem2015072501",118,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,11,11,NA,NA,"BNF","A"
"Elem2015072501",40,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",10,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",5,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",2,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",34,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",1,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",42,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",11,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072501",22,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","F"
"Elem2015072501",45,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015072502",39,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015072503",124,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",3,0,0,NA,NA,"ROBUST","A"
"Elem2015072507",412,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2015072505",471,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015072506",50,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2015072507",412,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2015072505",471,"2015-07-25","2015",7,25,206,2015.56438356164,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015080101",172,"2015-08-01","2015",8,1,213,2015.58356164384,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015080301",2,"2015-08-03","2015",8,3,215,2015.58904109589,NA,"Elemiah",1,4,4,NA,NA,"BNF","A"
"Elem2015080301",1,"2015-08-03","2015",8,3,215,2015.58904109589,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"ElemNA01",5,NA,"2015",NA,3,NA,NA,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015080301",172,"2015-08-03","2015",8,3,215,2015.58904109589,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015080702",125,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015080702",149,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015080703",105,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015080704",100,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015080704",149,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015080704",131,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015080705",185,"2015-08-07","2015",8,7,219,2015.6,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015081001",6,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015081001",103,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015081002",159,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015081002",42,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015081003",472,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015081003",129,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","F"
"Elem2015081003",123,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015081004",178,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015081005",138,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015081006",30,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2015081008",95,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",8,0,0,NA,NA,"MI-FE","F"
"Elem2015081008",135,"2015-08-10","2015",8,10,222,2015.60821917808,NA,"Elemiah",8,0,0,NA,NA,"MI-FE","A"
"Elem2015081301",121,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2015081304",125,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",4,0,0,NA,NA,"TR","A"
"Elem2015081304",132,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",4,0,0,NA,NA,"TR","A"
"Elem2015081304",129,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",4,0,0,NA,NA,"TR","F"
"Elem2015081304",240,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",4,0,0,NA,NA,"TR","A"
"Elem2015081305",56,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","F"
"Elem2015081305",190,"2015-08-13","2015",8,13,225,2015.61643835616,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015081701",458,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015081702",164,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015081702",443,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","A"
"Elem2015081703",16,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015081704",183,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015081705",82,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015081705",33,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015081706",90,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2015081707",7,"2015-08-17","2015",8,17,229,2015.62739726027,NA,"Elemiah",7,0,0,NA,NA,"MI-FE","A"
"Elem2015081801",92,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015081801",149,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",1,0,0,NA,NA,"MI-FE","A"
"Elem2015081804",81,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",4,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081805",6,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",5,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081805",19,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",5,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081805",11,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",5,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081805",473,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",5,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081805",221,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",5,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081805",157,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",5,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081806",127,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",6,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081806",140,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",6,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081807",93,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",7,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081807",159,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",7,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081808",41,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",8,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081809",163,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",9,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081810",126,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",10,0,0,NA,NA,"MI-FE-SG","M/C"
"Elem2015081811",129,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",11,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081811",333,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",11,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081812",474,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",12,0,0,NA,NA,"MI-FE-SG","JUV"
"Elem2015081814",106,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",14,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081814",41,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",14,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081815",127,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",15,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081815",140,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",15,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081815",142,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",15,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081815",136,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",15,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081815",56,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",15,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081816",24,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",16,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081818",93,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",18,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081818",10,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",18,0,0,NA,NA,"MI-FE-SG","A"
"Elem2015081818",106,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",18,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015081819",86,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",19,0,0,NA,NA,"MI-FE-SG","M/C"
"Elem2015081819",72,"2015-08-18","2015",8,18,230,2015.6301369863,NA,"Elemiah",19,0,0,NA,NA,"ROBUST","C"
"Elem2015082701",54,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",1,0,0,NA,NA,"TR","F"
"Elem2015082702",244,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",2,0,0,NA,NA,"MI-FE","SA"
"Elem2015082703",167,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","M"
"Elem2015082704",190,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015082704",33,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",4,0,0,NA,NA,"MI-FE","A"
"Elem2015082705",34,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015082706",99,"2015-08-27","2015",8,27,239,2015.65479452055,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","SA"
"Elem2015090201",200,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",1,0,0,NA,NA,"TR","A"
"Elem2015090202",104,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",2,0,0,NA,NA,"TR","A"
"Elem2015090204",32,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",4,0,0,NA,NA,"RE-TR-SG","M/C/ESCORT"
"Elem2015090204",72,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",4,0,0,NA,NA,"RE-TR-SG","M/C/ESCORT"
"Elem2015090204",79,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",4,0,0,NA,NA,"RE-TR-SG","M/C/ESCORT"
"Elem2015090205",95,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","F"
"Elem2015090206",99,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","SA"
"Elem2015090207",2,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",7,6,6,NA,NA,"BNF","A"
"Elem2015090207",145,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",7,0,0,NA,NA,"BNF","A"
"Elem2015090207",1,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",7,0,0,NA,NA,"BNF","A"
"Elem2015090207",83,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",7,0,0,NA,NA,"BNF","A"
"Elem2015090207",40,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",7,0,0,NA,NA,"BNF","A"
"Elem2015090207",26,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",7,0,0,NA,NA,"BNF","A"
"Elem2015090210",20,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",10,0,0,NA,NA,"TR","A"
"Elem2015090211",151,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",11,0,0,NA,NA,"ROBUST","A"
"Elem2015090213",133,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",13,0,0,NA,NA,"TR","A"
"Elem2015090214",146,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",14,0,0,NA,NA,"TR","A"
"Elem2015090215",474,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",15,0,0,NA,NA,"MI-FE","J"
"Elem2015090217",129,"2015-09-02","2015",9,2,245,2015.67123287671,NA,"Elemiah",17,0,0,NA,NA,"RE-TR","CROSS/JUVENILE"
"Elem2015090501",37,"2015-09-05","2015",9,5,248,2015.67945205479,NA,"Elemiah",1,4,4,NA,NA,"BNF","A"
"Elem2015090501",1,"2015-09-05","2015",9,5,248,2015.67945205479,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015090501",5,"2015-09-05","2015",9,5,248,2015.67945205479,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015090501",2,"2015-09-05","2015",9,5,248,2015.67945205479,NA,"Elemiah",1,0,0,NA,NA,"BNF","A"
"Elem2015091001",32,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",1,0,0,NA,NA,"RE-TR","M/C/ESCORT"
"Elem2015091001",44,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",1,0,0,NA,NA,"RE-TR","A"
"Elem2015091002",36,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",2,0,0,NA,NA,"RE-TR","F"
"Elem2015091002",6,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",2,0,0,NA,NA,"RE-TR","A"
"Elem2015091003",19,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015091003",147,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",3,0,0,NA,NA,"MI-FE","A"
"Elem2015091004",57,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",4,0,0,NA,NA,"RE-TR","A"
"Elem2015091005",83,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",5,0,0,NA,NA,"RE-TR","A"
"Elem2015091005",116,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",5,0,0,NA,NA,"MI-FE","A"
"Elem2015091006",185,"2015-09-10","2015",9,10,253,2015.69315068493,NA,"Elemiah",6,0,0,NA,NA,"MI-FE","A"
"Elem2015091202",368,"2015-09-12","2015",9,12,255,2015.69863013699,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","M"
"Elem2015091202",129,"2015-09-12","2015",9,12,255,2015.69863013699,NA,"Elemiah",2,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015091203",56,"2015-09-12","2015",9,12,255,2015.69863013699,NA,"Elemiah",3,0,0,NA,NA,"MI-FE-SG","F"
"Elem2015091203",472,"2015-09-12","2015",9,12,255,2015.69863013699,NA,"Elemiah",3,0,0,NA,NA,"MI-FE-SG","A"
